Codigo;Matricula;Fecha_Matriculacion;Marca;Modelo;Tipo;Variante;Clasificacion_medioambiental;Combustible;Cilindrada;Potencia;Numero_Plazas;Fecha_inicio_prestacion_servicio_taxi;Eurotaxi;Regimen_Especial_Eurotaxi;Fecha_inicio_Regimen_Especial_Eurotaxi;Fecha_fin_Regimen_Especial_Eurotaxi;Fecha
1192993;9960GXT;12/07/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;13/07/2010;NO;NO;;;12/11/2018
1223958;4424HCX;15/04/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;19/04/2011;NO;NO;;;12/11/2018
1225762;5068HDM;26/05/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;27/05/2011;NO;NO;;;12/11/2018
1484057;8840KFB;31/10/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;06/11/2017;NO;NO;;;12/11/2018
1396057;9803JKC;19/11/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;23/11/2015;NO;NO;;;12/11/2018
1226115;8144HDR;01/06/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;03/06/2011;NO;NO;;;12/11/2018
1352100;9772JBJ;28/11/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;02/12/2014;NO;NO;;;12/11/2018
1160740;7583GRN;04/11/2009;SKODA;OCTAVIA;1Z;AABSEX01/NFM5********;C;GASOLINA TRANSFORMADO GLP;1595;75;5;05/11/2009;NO;NO;;;12/11/2018
1287993;8923HNP;24/01/2013;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;25/01/2013;NO;NO;;;12/11/2018
1218119;5921HBD;29/12/2010;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;10/01/2011;NO;NO;;;12/11/2018
1231605;9165HGG;20/09/2011;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;21/09/2011;NO;NO;;;12/11/2018
1480604;1877KCX;07/09/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;11/09/2017;NO;NO;;;12/11/2018
1351543;9140JBG;24/11/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;25/11/2014;NO;NO;;;12/11/2018
1157431;5160GPP;18/09/2009;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;22/09/2009;NO;NO;;;12/11/2018
1267407;4861HMR;25/10/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;26/10/2012;NO;NO;;;12/11/2018
1183712;3706GTN;23/02/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;25/02/2010;NO;NO;;;12/11/2018
1235014;3250HHF;25/11/2011;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;25/11/2011;NO;NO;;;12/11/2018
1303340;7553HSV;18/09/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;19/09/2013;NO;NO;;;12/11/2018
1264084;9893HLY;16/08/2012;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;24/08/2012;NO;NO;;;12/11/2018
1199999;6622GZN;19/11/2010;SKODA;SUPERB;3T;AABXEX01/NFM5********;B;DIESEL;1896;77;5;25/11/2010;NO;NO;;;12/11/2018
1419899;7051JLX;19/02/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;29/02/2016;NO;NO;;;12/11/2018
1228857;9440HFN;21/07/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;29/07/2011;NO;NO;;;12/11/2018
1330531;4324HVP;06/02/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;07/02/2014;NO;NO;;;12/11/2018
1264940;7608HMF;06/09/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;06/09/2012;NO;NO;;;12/11/2018
1487841;8675KGH;27/12/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;05/01/2018;NO;NO;;;12/11/2018
1386147;4759JGV;09/07/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;15/07/2015;NO;NO;;;12/11/2018
1164145;3026GSL;22/12/2009;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;28/12/2009;NO;NO;;;12/11/2018
1485733;1302KFL;21/11/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;04/12/2017;NO;NO;;;12/11/2018
1156085;0125GPG;21/08/2009;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;24/08/2009;NO;NO;;;12/11/2018
1304502;5939HSZ;01/10/2013;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;03/10/2013;NO;NO;;;12/11/2018
1191369;0742GXC;15/06/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;15/06/2010;NO;NO;;;12/11/2018
1154127;2061GNN;16/07/2009;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;17/07/2009;NO;NO;;;12/11/2018
1289312;6260HNW;13/02/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;14/02/2013;NO;NO;;;12/11/2018
1399929;8720JLC;11/01/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;13/01/2016;NO;NO;;;12/11/2018
1386753;2959JHB;22/07/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;24/07/2015;NO;NO;;;12/11/2018
1255619;5757HJK;24/02/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;28/02/2012;NO;NO;;;12/11/2018
1384808;1517JGM;29/06/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;30/06/2015;NO;NO;;;12/11/2018
1225871;7828HDM;26/05/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;31/05/2011;NO;NO;;;12/11/2018
1146017;3082GLM;26/03/2009;SKODA;SUPERB;3U;STBPZX01/NFM5********;B;DIESEL;1896;85;5;31/03/2009;NO;NO;;;12/11/2018
1259464;7683HKN;14/05/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;14/05/2012;NO;NO;;;12/11/2018
1338149;3004HXF;14/05/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;14/05/2014;NO;NO;;;12/11/2018
1419737;4323JMB;25/02/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;26/02/2016;NO;NO;;;12/11/2018
1260216;9300HKS;24/05/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;29/05/2012;NO;NO;;;12/11/2018
1301935;2523HSP;23/08/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;02/09/2013;NO;NO;;;12/11/2018
1436502;1019JSR;14/09/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;15/09/2016;NO;NO;;;12/11/2018
1439779;0103JTK;24/10/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;25/10/2016;NO;NO;;;12/11/2018
1436164;4970JSL;01/09/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;09/09/2016;NO;NO;;;12/11/2018
1472967;9018JYY;12/05/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;16/05/2017;NO;NO;;;12/11/2018
1421828;1304JMN;16/03/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;21/03/2016;NO;NO;;;12/11/2018
1143218;3428GKW;12/02/2009;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;13/02/2009;NO;NO;;;12/11/2018
1182620;0451GTG;05/02/2010;SKODA;SUPERB;3T;AABXEX01/NFM5********;B;DIESEL;1896;77;5;08/02/2010;NO;NO;;;12/11/2018
1344785;6893HYX;20/08/2014;SKODA;SUPERB;3T;ACCFFBX01/NFD6*******;B;DIESEL;1968;103;5;22/08/2014;NO;NO;;;12/11/2018
1144556;1497GLF;05/03/2009;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;09/03/2009;NO;NO;;;12/11/2018
1306384;8508HTG;24/10/2013;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;24/10/2013;NO;NO;;;12/11/2018
1299848;5015HSD;17/07/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;19/07/2013;NO;NO;;;12/11/2018
1299221;7214HRZ;08/07/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;09/07/2013;NO;NO;;;12/11/2018
1225457;5987HDJ;18/05/2011;SKODA;SUPERB;3T;AACFFBX01/NFD6*******;B;DIESEL;1968;103;5;20/05/2011;NO;NO;;;12/11/2018
1218340;9483HBH;11/01/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;12/01/2011;NO;NO;;;12/11/2018
1387691;4926JHL;10/08/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;12/08/2015;NO;NO;;;12/11/2018
1200584;7187GZS;29/11/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;07/12/2010;NO;NO;;;12/11/2018
1228528;3879HFN;20/07/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;22/07/2011;NO;NO;;;12/11/2018
1350581;8985JBC;12/11/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;13/11/2014;NO;NO;;;12/11/2018
1183556;0562GTN;23/02/2010;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;23/02/2010;NO;NO;;;12/11/2018
1385674;3925JGV;09/07/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;09/07/2015;NO;NO;;;12/11/2018
1255918;1417HJN;01/03/2012;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;02/03/2012;NO;NO;;;12/11/2018
1252881;2839HHV;04/01/2012;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;05/01/2012;NO;NO;;;12/11/2018
1344023;8304HYT;05/08/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;07/08/2014;NO;NO;;;12/11/2018
1444465;0376JVM;14/12/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;20/12/2016;NO;NO;;;12/11/2018
1487950;8725KGK;28/12/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;10/01/2018;NO;NO;;;12/11/2018
1260632;4478HJG;14/02/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;05/06/2012;NO;NO;;;12/11/2018
1420205;6755JMD;29/02/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;02/03/2016;NO;NO;;;12/11/2018
1231969;0739HGK;28/09/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;29/09/2011;NO;NO;;;12/11/2018
1229267;9532HFV;04/08/2011;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;08/08/2011;NO;NO;;;12/11/2018
1472816;6473JYX;10/05/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;11/05/2017;NO;NO;;;12/11/2018
1465250;5099JWW;16/02/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;17/02/2017;NO;NO;;;12/11/2018
1264983;8289HMF;06/09/2012;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;07/09/2012;NO;NO;;;12/11/2018
1342950;5441HYL;18/07/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;18/07/2014;NO;NO;;;12/11/2018
1386167;7389JGX;15/07/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;16/07/2015;NO;NO;;;12/11/2018
1311524;5661HTZ;19/12/2013;SKODA;SUPERB;3T;AACFFBX01/NFD6*******;B;DIESEL;1968;103;5;20/12/2013;NO;NO;;;12/11/2018
1220483;8986HBT;14/02/2011;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;16/02/2011;NO;NO;;;12/11/2018
1253022;2992HHV;04/01/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;10/01/2012;NO;NO;;;12/11/2018
1183236;5413GTK;16/02/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;17/02/2010;NO;NO;;;12/11/2018
1295082;0678HPZ;03/05/2013;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;07/05/2013;NO;NO;;;12/11/2018
1331285;2411HVT;17/02/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;18/02/2014;NO;NO;;;12/11/2018
1337038;3991HWW;23/04/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;29/04/2014;NO;NO;;;12/11/2018
1287203;6870HNM;10/01/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;15/01/2013;NO;NO;;;12/11/2018
1481027;8007KCZ;15/09/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;19/09/2017;NO;NO;;;12/11/2018
1341609;8798HXZ;26/06/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;30/06/2014;NO;NO;;;12/11/2018
1305169;5455HTC;09/10/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;10/10/2013;NO;NO;;;12/11/2018
1330211;6610HVN;04/02/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;04/02/2014;NO;NO;;;12/11/2018
1333185;7928HWC;12/03/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;13/03/2014;NO;NO;;;12/11/2018
1343063;1058HYM;21/07/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;21/07/2014;NO;NO;;;12/11/2018
1288296;2112HNS;30/01/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;31/01/2013;NO;NO;;;12/11/2018
1393700;7540JJM;16/10/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;27/10/2015;NO;NO;;;12/11/2018
1353699;6509JBR;17/12/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;19/12/2014;NO;NO;;;12/11/2018
1400341;4978JLF;15/01/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;19/01/2016;NO;NO;;;12/11/2018
1156529;9633GPJ;02/09/2009;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;04/09/2009;NO;NO;;;12/11/2018
1340771;6546HXV;13/06/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;16/06/2014;NO;NO;;;12/11/2018
1259928;3507HKS;23/05/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;23/05/2012;NO;NO;;;12/11/2018
1335800;8131HWS;10/04/2014;SKODA;SUPERB;3T;ACCFFBX01/NFD6*******;B;DIESEL;1968;103;5;11/04/2014;NO;NO;;;12/11/2018
1305114;3504HNV;07/02/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;10/10/2013;NO;NO;;;12/11/2018
1190542;5544GWV;01/06/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;02/06/2010;NO;NO;;;12/11/2018
1255780;0789HJL;27/02/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;01/03/2012;NO;NO;;;12/11/2018
1444099;0383JVM;14/12/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;15/12/2016;NO;NO;;;12/11/2018
1199770;0184GZN;17/11/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;22/11/2010;NO;NO;;;12/11/2018
1342640;6490HYJ;11/07/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;15/07/2014;NO;NO;;;12/11/2018
1433136;2650JRL;11/07/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;12/07/2016;NO;NO;;;12/11/2018
1384319;6323JGH;22/06/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;23/06/2015;NO;NO;;;12/11/2018
1395077;5727JJZ;11/11/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;12/11/2015;NO;NO;;;12/11/2018
1269467;2831HNC;03/12/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;04/12/2012;NO;NO;;;12/11/2018
1187525;2590GVT;19/04/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;20/04/2010;NO;NO;;;12/11/2018
1196113;6177GYR;17/09/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;20/09/2010;NO;NO;;;12/11/2018
1228453;1159HFN;20/07/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;21/07/2011;NO;NO;;;12/11/2018
1337701;6079HXC;08/05/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;08/05/2014;NO;NO;;;12/11/2018
1421053;1467JMJ;08/03/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;11/03/2016;NO;NO;;;12/11/2018
1184271;0872GTT;02/03/2010;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;04/03/2010;NO;NO;;;12/11/2018
1155590;9112GPB;10/08/2009;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;11/08/2009;NO;NO;;;12/11/2018
1349144;7389HZS;20/10/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;22/10/2014;NO;NO;;;12/11/2018
1265126;7811HMF;06/09/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;10/09/2012;NO;NO;;;12/11/2018
1197891;4745GZC;19/10/2010;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;21/10/2010;NO;NO;;;12/11/2018
1347853;9058HZM;06/10/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;06/10/2014;NO;NO;;;12/11/2018
1332022;7618HVW;26/02/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;27/02/2014;NO;NO;;;12/11/2018
1425092;6073JNH;21/04/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;26/04/2016;NO;NO;;;12/11/2018
1255533;1054HJK;23/02/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;24/02/2012;NO;NO;;;12/11/2018
1304906;9589HTB;07/10/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;08/10/2013;NO;NO;;;12/11/2018
1465877;9638JWV;16/02/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;23/02/2017;NO;NO;;;12/11/2018
1289573;0476HNX;14/02/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;19/02/2013;NO;NO;;;12/11/2018
1264145;1553HMB;23/08/2012;SKODA;SUPERB;3T;AACAYCX01/NFM5*********0;B;DIESEL;1598;77;5;27/08/2012;NO;NO;;;12/11/2018
1435976;9952JSK;06/08/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;06/09/2016;NO;NO;;;12/11/2018
1144935;2100GLG;10/03/2009;SKODA;OCTAVIA;1U;STAXRX01/NFM5*********;B;DIESEL;1896;74;5;12/03/2009;NO;NO;;;12/11/2018
1230354;3854HGC;01/09/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;01/09/2011;NO;NO;;;12/11/2018
1228881;9470HFR;28/07/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;29/07/2011;NO;NO;;;12/11/2018
1290597;4454HPC;01/03/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;05/03/2013;NO;NO;;;12/11/2018
1468428;0375JXN;17/03/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;24/03/2017;NO;NO;;;12/11/2018
1311903;4113HVC;26/12/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;27/12/2013;NO;NO;;;12/11/2018
1436472;2587JSP;12/09/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;15/09/2016;NO;NO;;;12/11/2018
1224028;7200HCV;12/04/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;20/04/2011;NO;NO;;;12/11/2018
1254036;3629HHZ;26/01/2012;SKODA;SUPERB;3T;AACFFBX01/NFM6*******;B;DIESEL;1968;103;5;26/01/2012;NO;NO;;;12/11/2018
1446227;3148JWF;16/01/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;17/01/2017;NO;NO;;;12/11/2018
1190556;4322GWV;01/06/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;02/06/2010;NO;NO;;;12/11/2018
1352816;2917JBN;10/12/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;10/12/2014;NO;NO;;;12/11/2018
1255200;5751HJH;17/02/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;17/02/2012;NO;NO;;;12/11/2018
1257120;7281HJV;21/03/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;23/03/2012;NO;NO;;;12/11/2018
1481579;2285KDG;27/09/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;28/09/2017;NO;NO;;;12/11/2018
1261674;6150HLG;27/06/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;28/06/2012;NO;NO;;;12/11/2018
1252899;9754HHT;03/01/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;05/01/2012;NO;NO;;;12/11/2018
1252791;8461HHT;03/01/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;04/01/2012;NO;NO;;;12/11/2018
1333099;9139HWC;12/03/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;13/03/2014;NO;NO;;;12/11/2018
1262742;0692HLS;23/07/2012;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;24/07/2012;NO;NO;;;12/11/2018
1261064;3717HLB;12/06/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;14/06/2012;NO;NO;;;12/11/2018
1265176;1226HMG;10/09/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;11/09/2012;NO;NO;;;12/11/2018
1287996;0928HNR;25/01/2013;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;25/01/2013;NO;NO;;;12/11/2018
1187977;0394GVX;23/04/2010;SKODA;OCTAVIA;1Z;AABXEX01/NFM5********;B;DIESEL;1896;77;5;27/04/2010;NO;NO;;;12/11/2018
1223051;4623HCP;31/03/2011;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;04/04/2011;NO;NO;;;12/11/2018
1474070;2223JZL;30/05/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;01/06/2017;NO;NO;;;12/11/2018
1261332;5152HLD;20/06/2012;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;20/06/2012;NO;NO;;;12/11/2018
1426748;3031JNV;10/05/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;12/05/2016;NO;NO;;;12/11/2018
1264691;2456HMF;03/09/2012;SKODA;OCTAVIA;1Z;AACAYCX01/NFM5***;B;DIESEL;1598;77;5;04/09/2012;NO;NO;;;12/11/2018
1389605;3368JHV;03/09/2015;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;08/09/2015;NO;NO;;;12/11/2018
1423554;2543JNC;11/04/2016;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;12/04/2016;NO;NO;;;12/11/2018
1309131;8252HTP;21/11/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;21/11/2013;NO;NO;;;12/11/2018
1236512;1031HHP;23/12/2011;SKODA;OCTAVIA;1Z;AACHGAX01/NFM5***;ECO;GLP / GASOLINA;1595;75;5;26/12/2011;NO;NO;;;12/11/2018
1479621;6404KCP;24/08/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;28/08/2017;NO;NO;;;12/11/2018
1468735;7239JXS;28/03/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;28/03/2017;NO;NO;;;12/11/2018
1298334;8807HRS;21/06/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;25/06/2013;NO;NO;;;12/11/2018
1479585;2048KCP;23/08/2017;SKODA;SKODA RAPID;NH;AACXMA;C;DIESEL;1598;85;5;25/08/2017;NO;NO;;;12/11/2018
1308248;9068HTM;12/11/2013;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;13/11/2013;NO;NO;;;12/11/2018
1354049;4935JBV;26/12/2014;SKODA;SKODA RAPID;NH;AACAYC;B;DIESEL;1598;77;5;29/12/2014;NO;NO;;;12/11/2018
1196234;6952GYR;17/09/2010;SKODA;OCTAVIA;1U;STAXRX01/NFM5******;B;DIESEL;1896;74;5;22/09/2010;NO;NO;;;12/11/2018
